year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_delay
2025,3,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",50.0,5.0,1.58,2.0,1.42,0.0,0.0,0.0,0.0,330.0,110.0,160.0,60.0,0.0,0.0,270.0
2025,3,G4,Allegiant Air,EYW,"Key West, FL: Key West International",81.0,23.0,5.61,1.0,10.03,0.0,6.37,0.0,0.0,1158.0,183.0,20.0,512.0,0.0,443.0,646.0
2025,3,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",108.0,13.0,6.11,0.0,5.15,0.0,1.75,0.0,0.0,526.0,315.0,0.0,176.0,0.0,35.0,350.0
2025,3,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",57.0,6.0,3.11,0.0,0.81,0.0,2.08,0.0,0.0,222.0,130.0,0.0,31.0,0.0,61.0,191.0
2025,3,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",452.0,120.0,25.83,4.13,39.25,1.0,49.79,4.0,2.0,16644.0,5396.0,1246.0,4380.0,37.0,5585.0,12264.0
2025,3,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",224.0,42.0,7.81,2.33,17.16,0.0,14.7,1.0,1.0,4492.0,759.0,162.0,2114.0,0.0,1457.0,2378.0
2025,3,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",129.0,14.0,5.78,0.0,4.55,0.0,3.67,0.0,0.0,804.0,386.0,0.0,241.0,0.0,177.0,563.0
2025,3,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",112.0,16.0,4.78,0.0,4.11,0.0,7.11,0.0,0.0,927.0,399.0,0.0,156.0,0.0,372.0,771.0
2025,3,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",18.0,3.0,0.75,0.0,2.25,0.0,0.0,0.0,0.0,48.0,12.0,0.0,36.0,0.0,0.0,12.0
2025,3,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",31.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0
2025,3,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",27.0,4.0,0.04,1.0,0.0,0.0,2.96,0.0,0.0,106.0,1.0,17.0,0.0,0.0,88.0,106.0
2025,3,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",295.0,54.0,14.41,3.78,17.94,0.0,17.87,0.0,0.0,4226.0,948.0,238.0,1670.0,0.0,1370.0,2556.0
2025,3,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",17.0,7.0,3.91,1.0,1.14,0.0,0.94,0.0,0.0,363.0,129.0,94.0,25.0,0.0,115.0,338.0
2025,3,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",36.0,18.0,4.0,0.66,4.25,0.0,9.1,1.0,0.0,1445.0,351.0,63.0,336.0,0.0,695.0,1109.0
2025,3,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0
2025,3,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",22.0,8.0,2.24,0.0,2.32,0.0,3.44,0.0,0.0,973.0,66.0,0.0,782.0,0.0,125.0,191.0
2025,3,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",28.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,275.0,0.0,235.0,40.0,0.0,0.0,235.0
2025,3,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",24.0,13.0,2.51,0.39,2.26,0.0,7.85,0.0,0.0,732.0,83.0,19.0,75.0,0.0,555.0,657.0
2025,3,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",26.0,3.0,0.45,0.0,0.15,0.0,2.4,1.0,0.0,391.0,51.0,0.0,27.0,0.0,313.0,364.0
2025,3,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",67.0,12.0,3.07,0.0,7.0,0.0,1.93,0.0,0.0,830.0,127.0,0.0,640.0,0.0,63.0,190.0
2025,3,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",30.0,5.0,1.26,1.0,0.27,0.0,2.47,0.0,0.0,241.0,96.0,58.0,32.0,0.0,55.0,209.0
2025,3,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",48.0,11.0,2.02,0.0,3.14,0.0,5.85,0.0,0.0,348.0,101.0,0.0,62.0,0.0,185.0,286.0
2025,3,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",173.0,39.0,9.42,1.7,12.65,0.0,15.23,0.0,0.0,4835.0,1716.0,109.0,1134.0,0.0,1876.0,3701.0
2025,3,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",78.0,21.0,5.97,0.45,4.34,0.0,10.24,0.0,0.0,2073.0,478.0,28.0,431.0,0.0,1136.0,1642.0
2025,3,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",672.0,118.0,22.59,6.04,51.37,0.23,37.77,2.0,0.0,9803.0,3590.0,565.0,3451.0,7.0,2190.0,6352.0
2025,3,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",54.0,4.0,1.09,0.0,0.82,0.0,2.08,0.0,0.0,150.0,29.0,0.0,14.0,0.0,107.0,136.0
2025,3,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",102.0,25.0,7.5,1.02,4.91,0.31,11.26,0.0,0.0,1638.0,440.0,82.0,412.0,11.0,693.0,1226.0
2025,3,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",63.0,24.0,4.76,1.17,10.98,0.88,6.21,0.0,0.0,1811.0,438.0,58.0,917.0,29.0,369.0,894.0
2025,3,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,0.0,0.0,0.0,126.0
2025,3,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",18.0,5.0,1.48,0.0,2.26,0.0,1.26,0.0,0.0,514.0,208.0,0.0,226.0,0.0,80.0,288.0
2025,3,G4,Allegiant Air,MCO,"Orlando, FL: Orlando International",46.0,6.0,1.31,0.0,2.58,0.0,2.11,0.0,2.0,531.0,61.0,0.0,344.0,0.0,126.0,187.0
2025,3,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",103.0,24.0,4.36,1.33,10.13,0.0,8.17,0.0,0.0,1749.0,119.0,339.0,886.0,0.0,405.0,863.0
2025,3,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",38.0,8.0,1.0,1.0,4.05,0.0,1.95,0.0,0.0,531.0,57.0,26.0,364.0,0.0,84.0,167.0
2025,3,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",44.0,6.0,2.33,0.88,1.59,0.0,1.19,0.0,0.0,627.0,165.0,53.0,357.0,0.0,52.0,270.0
2025,3,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",58.0,3.0,0.0,0.0,2.5,0.0,0.5,0.0,0.0,103.0,0.0,0.0,94.0,0.0,9.0,9.0
2025,3,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",18.0,6.0,2.93,0.0,0.9,0.0,2.17,1.0,0.0,274.0,109.0,0.0,18.0,0.0,147.0,256.0
2025,3,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",27.0,6.0,3.16,0.0,1.84,0.0,1.0,0.0,0.0,425.0,279.0,0.0,110.0,0.0,36.0,315.0
2025,3,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",62.0,14.0,8.66,0.46,4.4,0.0,0.48,0.0,0.0,1184.0,431.0,64.0,669.0,0.0,20.0,515.0
2025,3,G4,Allegiant Air,MOT,"Minot, ND: Minot International",45.0,10.0,4.09,0.85,3.05,0.0,2.0,0.0,0.0,337.0,137.0,29.0,75.0,0.0,96.0,262.0
2025,3,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",30.0,9.0,4.63,0.1,1.35,0.0,2.91,0.0,1.0,416.0,282.0,10.0,45.0,0.0,79.0,371.0
2025,3,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",49.0,5.0,1.0,0.0,2.96,0.0,1.04,0.0,0.0,336.0,24.0,0.0,110.0,0.0,202.0,226.0
2025,3,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,38.0
2025,3,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",44.0,6.0,0.31,1.0,2.01,0.0,2.68,3.0,3.0,383.0,40.0,22.0,45.0,0.0,276.0,338.0
2025,3,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",58.0,4.0,0.08,0.0,2.01,0.0,1.92,0.0,0.0,323.0,4.0,0.0,96.0,0.0,223.0,227.0
2025,3,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",17.0,4.0,1.51,0.0,2.09,0.0,0.4,0.0,0.0,242.0,151.0,0.0,71.0,0.0,20.0,171.0
2025,3,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",94.0,15.0,4.55,3.05,5.2,0.0,2.19,2.0,0.0,1667.0,279.0,708.0,548.0,0.0,132.0,1119.0
2025,3,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",57.0,13.0,2.03,1.07,8.81,0.0,1.09,0.0,0.0,1025.0,244.0,236.0,475.0,0.0,70.0,550.0
2025,3,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27.0,4.0,2.83,0.0,0.6,0.0,0.57,0.0,0.0,197.0,154.0,0.0,31.0,0.0,12.0,166.0
2025,3,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",1026.0,223.0,41.77,11.38,86.8,0.92,82.14,3.0,4.0,21064.0,4710.0,1277.0,6562.0,990.0,7525.0,14502.0
2025,3,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",43.0,8.0,1.42,0.63,2.41,0.0,3.55,0.0,1.0,1090.0,351.0,186.0,77.0,0.0,476.0,1013.0
2025,3,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",125.0,22.0,5.52,1.63,7.47,0.0,7.38,0.0,0.0,1930.0,293.0,50.0,842.0,0.0,745.0,1088.0
2025,3,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",1007.0,310.0,59.99,6.84,89.95,0.39,152.82,7.0,2.0,28130.0,5227.0,506.0,7735.0,9.0,14653.0,20395.0
2025,3,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",147.0,47.0,9.32,3.55,7.87,0.0,26.27,0.0,1.0,3646.0,798.0,321.0,316.0,0.0,2211.0,3330.0
2025,3,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",23.0,6.0,0.09,0.0,2.08,0.0,3.82,0.0,0.0,337.0,3.0,0.0,62.0,0.0,272.0,275.0
2025,3,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",55.0,6.0,0.95,1.0,3.05,0.0,1.0,0.0,0.0,247.0,19.0,16.0,195.0,0.0,17.0,52.0
2025,3,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",23.0,3.0,0.0,0.0,2.39,0.0,0.61,0.0,0.0,528.0,0.0,0.0,509.0,0.0,19.0,19.0
2025,3,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",28.0,3.0,0.0,0.0,2.8,0.0,0.2,1.0,0.0,155.0,0.0,0.0,151.0,0.0,4.0,4.0
2025,3,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",177.0,48.0,14.94,2.12,8.62,0.92,21.39,3.0,1.0,6770.0,4317.0,355.0,464.0,34.0,1600.0,6306.0
2025,3,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",42.0,4.0,1.86,0.0,0.68,0.0,1.47,0.0,0.0,162.0,93.0,0.0,25.0,0.0,44.0,137.0
2025,3,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",101.0,16.0,10.68,0.94,1.94,0.0,2.43,0.0,1.0,2180.0,975.0,948.0,59.0,0.0,198.0,2121.0
2025,3,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",18.0,2.0,1.84,0.0,0.16,0.0,0.0,0.0,0.0,188.0,173.0,0.0,15.0,0.0,0.0,173.0
2025,3,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",34.0,17.0,6.26,0.8,5.68,0.0,4.26,0.0,1.0,1366.0,360.0,75.0,492.0,0.0,439.0,874.0
2025,3,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",9.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,241.0,210.0,0.0,31.0,0.0,0.0,210.0
2025,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.0,1.0,0.21,0.0,0.79,0.0,0.0,0.0,0.0,19.0,4.0,0.0,15.0,0.0,0.0,4.0
2025,3,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",113.0,24.0,2.44,0.04,3.67,0.0,17.86,0.0,0.0,1923.0,167.0,5.0,205.0,0.0,1546.0,1718.0
2025,3,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",114.0,23.0,8.42,2.24,9.28,0.0,3.07,1.0,1.0,1904.0,672.0,85.0,895.0,0.0,252.0,1009.0
2025,3,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",36.0,3.0,1.0,0.0,1.41,0.0,0.59,0.0,0.0,76.0,33.0,0.0,32.0,0.0,11.0,44.0
2025,3,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",55.0,18.0,2.22,0.28,4.41,0.0,11.1,0.0,1.0,985.0,90.0,12.0,195.0,0.0,688.0,790.0
2025,3,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",1087.0,298.0,60.56,16.21,66.68,1.0,153.55,10.0,1.0,28007.0,8008.0,1538.0,5493.0,32.0,12936.0,22514.0
2025,3,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",82.0,18.0,4.68,0.0,5.4,0.66,7.27,0.0,1.0,1560.0,211.0,0.0,846.0,19.0,484.0,714.0
2025,3,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.0,2.0,0.0,0.0,0.73,0.0,1.27,0.0,0.0,158.0,0.0,0.0,19.0,0.0,139.0,139.0
2025,3,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",97.0,23.0,7.14,3.0,6.83,0.0,6.03,3.0,0.0,1292.0,567.0,264.0,233.0,0.0,228.0,1059.0
2025,3,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",20.0,2.0,1.13,0.0,0.0,0.0,0.88,0.0,0.0,61.0,47.0,0.0,0.0,0.0,14.0,61.0
2025,3,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",479.0,110.0,24.22,2.33,44.35,0.98,38.12,4.0,1.0,10288.0,3540.0,391.0,3078.0,44.0,3235.0,7210.0
2025,3,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",34.0,3.0,0.79,0.85,1.0,0.0,0.36,0.0,0.0,93.0,15.0,50.0,15.0,0.0,13.0,78.0
2025,3,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",57.0,8.0,2.0,0.79,3.86,0.75,0.6,2.0,0.0,683.0,262.0,116.0,246.0,21.0,38.0,437.0
2025,3,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",85.0,12.0,3.29,1.0,5.1,0.0,2.61,1.0,0.0,649.0,225.0,40.0,273.0,0.0,111.0,376.0
2025,3,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",50.0,17.0,6.86,1.4,1.52,0.0,7.22,0.0,0.0,1431.0,412.0,87.0,182.0,0.0,750.0,1249.0
2025,3,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",18.0,6.0,1.29,0.0,1.97,0.0,2.74,0.0,0.0,339.0,69.0,0.0,66.0,0.0,204.0,273.0
2025,3,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",27.0,5.0,1.03,0.0,3.97,0.0,0.0,0.0,0.0,113.0,26.0,0.0,87.0,0.0,0.0,26.0
2025,3,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",60.0,9.0,1.63,0.6,5.37,0.0,1.4,0.0,0.0,663.0,47.0,88.0,278.0,0.0,250.0,385.0
2025,3,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",310.0,65.0,6.63,4.09,20.36,1.0,32.93,3.0,0.0,5841.0,990.0,262.0,1304.0,25.0,3260.0,4537.0
2025,3,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",67.0,21.0,3.46,1.45,6.11,0.0,9.98,1.0,0.0,2654.0,278.0,1028.0,445.0,0.0,903.0,2209.0
2025,3,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",188.0,45.0,12.12,3.77,10.84,0.0,18.26,0.0,0.0,5718.0,3504.0,216.0,421.0,0.0,1577.0,5297.0
2025,3,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",81.0,15.0,5.97,0.17,2.97,0.0,5.88,0.0,1.0,1252.0,619.0,14.0,184.0,0.0,435.0,1068.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.0,15.0,3.49,0.0,4.37,0.0,7.13,0.0,0.0,1560.0,347.0,0.0,216.0,0.0,997.0,1344.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,ALB,"Albany, NY: Albany International",24.0,4.0,1.69,0.0,0.05,0.0,2.26,0.0,0.0,386.0,95.0,0.0,9.0,0.0,282.0,377.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",18.0,5.0,1.24,0.0,2.15,0.0,1.61,0.0,0.0,254.0,27.0,0.0,64.0,0.0,163.0,190.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62.0,20.0,3.68,1.0,5.22,0.0,10.1,0.0,0.0,1628.0,298.0,258.0,156.0,0.0,916.0,1472.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BGR,"Bangor, ME: Bangor International",49.0,17.0,6.61,0.0,1.86,0.0,8.53,2.0,0.0,1677.0,525.0,0.0,63.0,0.0,1089.0,1614.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62.0,15.0,2.6,0.38,3.22,0.0,8.8,0.0,0.0,2207.0,146.0,70.0,169.0,0.0,1822.0,2038.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Burlington International",32.0,7.0,1.15,0.45,0.0,0.0,5.4,2.0,0.0,1332.0,81.0,33.0,0.0,0.0,1218.0,1332.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",68.0,17.0,4.91,0.0,1.57,0.0,10.52,0.0,0.0,1457.0,428.0,0.0,106.0,0.0,923.0,1351.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",62.0,18.0,3.35,0.51,7.16,0.0,6.98,0.0,0.0,1775.0,420.0,62.0,369.0,0.0,924.0,1406.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",64.0,18.0,6.58,0.0,5.87,0.0,5.55,1.0,0.0,1282.0,308.0,0.0,295.0,0.0,679.0,987.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",57.0,16.0,4.2,0.0,3.25,0.0,8.55,1.0,1.0,1426.0,290.0,0.0,141.0,0.0,995.0,1285.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",14.0,4.0,1.49,0.0,1.17,0.0,1.34,1.0,0.0,348.0,133.0,0.0,58.0,0.0,157.0,290.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,103.0,103.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,44.0,0.0,32.0,0.0,0.0,44.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",45.0,17.0,2.92,0.84,7.93,0.0,5.31,2.0,0.0,830.0,76.0,159.0,224.0,0.0,371.0,606.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",57.0,15.0,5.74,0.0,4.28,0.0,4.99,0.0,0.0,1364.0,515.0,0.0,166.0,0.0,683.0,1198.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",203.0,62.0,12.86,2.43,15.98,0.0,30.72,4.0,0.0,6366.0,1143.0,397.0,946.0,0.0,3880.0,5420.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",5.0,1.0,0.03,0.0,0.0,0.0,0.97,1.0,0.0,36.0,1.0,0.0,0.0,0.0,35.0,36.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",50.0,13.0,3.54,0.0,3.29,0.0,6.16,0.0,0.0,566.0,158.0,0.0,117.0,0.0,291.0,449.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1061.0,272.0,46.82,6.41,102.88,0.0,115.89,19.0,3.0,32606.0,6245.0,1170.0,8399.0,0.0,16792.0,24207.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",60.0,16.0,1.91,0.81,5.45,0.0,7.83,0.0,0.0,1044.0,104.0,29.0,226.0,0.0,685.0,818.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",35.0,11.0,4.21,0.0,3.97,0.0,2.82,0.0,0.0,736.0,261.0,0.0,135.0,0.0,340.0,601.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",37.0,12.0,3.4,0.9,1.69,0.0,6.0,0.0,0.0,1266.0,303.0,138.0,177.0,0.0,648.0,1089.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145.0,44.0,11.48,0.0,15.51,0.0,17.01,1.0,0.0,2957.0,719.0,0.0,531.0,0.0,1707.0,2426.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",84.0,24.0,8.16,0.0,5.94,0.0,9.9,2.0,0.0,2421.0,620.0,0.0,166.0,0.0,1635.0,2255.0
2025,3,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",380.0,77.0,22.38,1.94,18.2,0.0,34.48,1.0,0.0,7575.0,1828.0,205.0,752.0,0.0,4790.0,6823.0
2025,2,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",78.0,9.0,5.52,0.52,2.84,0.0,0.12,0.0,0.0,733.0,578.0,16.0,102.0,0.0,37.0,631.0
2025,2,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",78.0,12.0,5.77,1.62,1.75,0.0,2.86,0.0,0.0,803.0,379.0,75.0,92.0,0.0,257.0,711.0
2025,2,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",91.0,13.0,2.47,0.93,4.25,0.0,5.35,0.0,0.0,964.0,101.0,507.0,197.0,0.0,159.0,767.0
2025,2,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",56.0,12.0,4.34,0.34,5.32,0.0,2.0,2.0,1.0,761.0,246.0,35.0,239.0,0.0,241.0,522.0
2025,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2700.0,416.0,83.87,16.73,143.26,0.16,171.98,24.0,3.0,33668.0,10723.0,1790.0,6851.0,15.0,14289.0,26817.0
2025,2,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",10.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,16.0,0.0,51.0,0.0,0.0,16.0
2025,2,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",77.0,10.0,4.56,0.0,2.24,0.0,3.2,0.0,0.0,1244.0,797.0,0.0,106.0,0.0,341.0,1138.0
2025,2,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",28.0,5.0,2.1,0.0,1.33,0.0,1.57,1.0,0.0,452.0,194.0,0.0,44.0,0.0,214.0,408.0
2025,2,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",80.0,18.0,3.72,0.0,4.89,0.0,9.38,2.0,0.0,1061.0,302.0,0.0,247.0,0.0,512.0,814.0
2025,2,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",72.0,11.0,1.95,0.0,4.55,0.0,4.5,2.0,0.0,530.0,53.0,0.0,201.0,0.0,276.0,329.0
2025,2,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",56.0,5.0,3.03,0.0,0.65,0.0,1.33,0.0,0.0,307.0,155.0,0.0,29.0,0.0,123.0,278.0
2025,2,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",76.0,18.0,2.6,0.0,9.23,0.0,6.17,1.0,0.0,938.0,87.0,0.0,369.0,0.0,482.0,569.0
